Product_Price,Order_Quantity,Return_Status,Days_to_Return,User_Age,Discount_Applied,Order_Weekday,Order_Month,Order_Year,Total_Amount,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Return_Reason_Defective,Return_Reason_No Return,Return_Reason_Not as described,Return_Reason_Wrong item
396.7,3,1,308.0,68,13.21,5,2,2024,1190.1,False,True,False,False,False,True,False,False,False,True,False,False,False,False
125.67,3,0,-1.0,54,6.3,4,7,2023,377.01,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.18,1,1,540.0,55,49.65,5,6,2023,7.18,False,False,False,False,False,True,False,False,False,False,False,False,False,True
56.41,1,0,-1.0,67,29.28,2,9,2023,56.41,False,False,True,False,False,False,True,False,False,True,False,True,False,False
217.29,5,1,32.0,30,49.0,2,9,2023,1086.45,True,False,False,False,False,True,False,False,True,False,False,False,True,False
172.97,4,0,-1.0,50,29.45,1,3,2024,691.88,False,False,False,False,True,False,False,True,True,False,False,True,False,False
41.9,4,0,-1.0,30,7.09,4,9,2024,167.6,False,False,True,False,True,False,False,True,False,False,False,True,False,False
470.94,4,0,-1.0,57,48.27,1,8,2024,1883.76,False,False,False,True,False,False,True,False,False,False,False,True,False,False
221.53,4,0,-1.0,41,45.14,0,2,2024,886.12,False,False,False,False,True,True,False,False,False,False,False,True,False,False
405.14,5,1,105.0,64,39.14,6,2,2023,2025.6999999999998,False,False,False,False,False,False,False,False,False,True,False,False,True,False
395.55,5,1,231.0,41,19.53,6,1,2024,1977.75,False,False,False,True,True,False,False,True,False,False,False,False,False,True
217.52,3,0,-1.0,27,0.93,3,8,2024,652.5600000000001,False,False,True,False,True,False,False,False,True,False,False,True,False,False
12.22,1,1,229.0,40,11.18,5,1,2024,12.22,False,True,False,False,False,False,True,False,False,True,False,False,True,False
119.11,5,0,-1.0,55,16.71,2,12,2023,595.55,False,False,False,True,False,False,False,False,True,False,False,True,False,False
99.24,3,0,-1.0,53,14.12,0,1,2024,297.71999999999997,False,False,False,False,True,False,False,False,False,True,False,True,False,False
349.51,5,1,31.0,35,15.42,3,1,2024,1747.55,True,False,False,False,False,False,False,True,False,True,False,False,True,False
140.86,2,1,475.0,39,18.11,2,6,2023,281.72,True,False,False,False,False,False,False,False,True,False,False,False,False,False
310.31,4,0,-1.0,27,4.69,1,5,2023,1241.24,False,False,True,False,True,True,False,False,True,False,False,True,False,False
240.92,5,0,-1.0,44,17.06,1,10,2024,1204.6,False,False,False,True,True,False,True,False,True,False,False,True,False,False
118.62,2,0,-1.0,49,38.4,0,7,2024,237.24,False,False,False,False,False,False,True,False,False,True,False,True,False,False
72.88,3,1,384.0,42,48.72,1,3,2023,218.64,True,False,False,False,True,False,True,False,True,False,False,False,True,False
63.39,4,1,439.0,63,48.33,2,9,2023,253.56,False,False,True,False,False,True,False,False,True,False,False,False,False,False
469.84,2,0,-1.0,59,25.65,6,3,2024,939.68,False,False,True,False,False,False,False,False,False,False,False,True,False,False
408.34,4,0,-1.0,35,16.34,5,5,2024,1633.36,False,False,False,False,True,False,True,False,False,True,False,True,False,False
184.04,3,1,413.0,47,20.03,3,4,2023,552.12,True,False,False,False,False,True,False,False,False,False,False,False,False,True
430.12,2,0,-1.0,34,41.83,6,4,2024,860.24,False,False,False,True,True,False,False,True,False,True,False,True,False,False
363.75,2,1,518.0,26,40.87,5,4,2023,727.5,False,True,False,False,False,True,False,False,False,False,True,False,False,False
330.95,1,1,258.0,61,24.55,4,4,2024,330.95,False,True,False,False,True,True,False,False,False,False,False,False,False,True
277.94,4,1,327.0,48,11.37,5,3,2023,1111.76,False,False,True,False,False,True,False,False,False,True,False,False,True,False
109.11,4,1,66.0,27,49.27,6,12,2023,436.44,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25.75,4,1,33.0,22,45.65,0,2,2024,103.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False
421.13,5,0,-1.0,22,0.43,2,7,2024,2105.65,False,False,True,False,True,True,False,False,False,True,False,True,False,False
106.27,3,1,126.0,26,27.76,2,9,2023,318.81,False,False,False,False,True,True,False,False,False,True,False,False,False,True
71.44,2,0,-1.0,35,1.21,1,11,2023,142.88,False,False,True,False,True,False,False,True,False,False,False,True,False,False
128.22,2,0,-1.0,23,48.25,4,2,2023,256.44,False,False,False,False,False,False,False,False,False,False,False,True,False,False
390.75,2,0,-1.0,36,3.91,0,4,2024,781.5,False,False,False,True,True,False,False,True,False,True,False,True,False,False
326.97,5,0,-1.0,45,1.06,1,9,2024,1634.8500000000001,False,False,False,False,False,True,False,False,False,False,False,True,False,False
419.57,4,0,-1.0,51,8.4,0,10,2024,1678.28,False,False,True,False,True,True,False,False,False,True,False,True,False,False
307.84,1,0,-1.0,29,46.76,6,11,2023,307.84,False,False,False,True,True,False,False,False,False,True,False,True,False,False
450.39,2,0,-1.0,70,6.78,0,12,2024,900.78,True,False,False,False,False,True,False,False,True,False,False,True,False,False
378.01,5,0,-1.0,67,1.16,5,2,2023,1890.05,True,False,False,False,True,False,True,False,False,True,False,True,False,False
130.39,3,0,-1.0,39,10.9,3,8,2023,391.16999999999996,False,True,False,False,True,False,True,False,True,False,False,True,False,False
75.75,1,1,333.0,59,19.59,3,12,2023,75.75,False,False,False,False,False,False,True,False,True,False,False,False,False,True
103.47,2,1,324.0,45,48.52,2,4,2023,206.94,False,False,True,False,False,False,False,False,False,True,False,False,False,True
99.54,5,0,-1.0,47,12.46,5,4,2023,497.70000000000005,False,False,False,False,True,False,True,False,False,True,False,True,False,False
147.58,3,1,577.0,38,19.4,0,2,2023,442.74,False,False,False,False,False,False,False,True,False,False,False,False,True,False
107.38,3,1,394.0,58,9.41,1,9,2023,322.14,False,False,True,False,False,True,False,False,False,True,False,False,False,True
209.64,5,0,-1.0,55,0.63,1,1,2024,1048.1999999999998,False,False,False,False,True,False,False,False,True,False,False,True,False,False
201.37,3,0,-1.0,64,19.99,0,6,2023,604.11,False,False,False,False,True,False,True,False,False,True,False,True,False,False
298.01,2,0,-1.0,64,5.95,3,4,2024,596.02,False,False,True,False,True,True,False,False,True,False,False,True,False,False
425.96,3,1,333.0,20,20.6,1,1,2023,1277.8799999999999,True,False,False,False,False,False,False,True,False,True,False,False,False,False
191.93,4,0,-1.0,50,45.19,4,4,2023,767.72,False,False,False,True,False,False,False,True,True,False,False,True,False,False
151.15,4,0,-1.0,60,18.19,3,8,2023,604.6,False,False,False,False,False,False,False,False,False,True,False,True,False,False
379.74,4,0,-1.0,40,39.03,2,2,2024,1518.96,False,True,False,False,True,False,False,True,False,True,False,True,False,False
254.68,5,1,35.0,30,10.19,5,4,2023,1273.4,False,False,False,True,False,False,False,True,False,False,False,False,True,False
67.2,1,0,-1.0,62,40.93,2,12,2024,67.2,False,True,False,False,False,False,True,False,False,True,False,True,False,False
277.54,2,1,328.0,69,12.68,5,8,2023,555.08,False,False,False,True,True,False,False,False,False,False,False,False,False,False
494.29,3,1,56.0,54,5.1,4,7,2023,1482.8700000000001,False,False,False,True,False,False,False,True,True,False,False,False,False,False
300.66,5,1,503.0,55,20.7,5,8,2023,1503.3000000000002,False,False,False,False,False,True,False,False,False,True,False,False,False,False
85.39,4,0,-1.0,18,45.05,3,2,2024,341.56,False,False,True,False,True,True,False,False,False,False,False,True,False,False
453.57,5,0,-1.0,39,24.5,6,2,2024,2267.85,False,False,False,False,False,False,True,False,False,False,False,True,False,False
420.26,3,0,-1.0,22,42.49,1,6,2023,1260.78,False,False,True,False,False,False,False,True,False,False,False,True,False,False
29.8,5,0,-1.0,27,1.19,6,3,2023,149.0,False,False,True,False,True,True,False,False,False,False,False,True,False,False
25.31,1,0,-1.0,58,16.76,4,11,2024,25.31,False,True,False,False,False,False,False,True,False,False,False,True,False,False
223.62,5,1,596.0,58,3.48,3,5,2023,1118.1,False,True,False,False,True,False,False,True,False,False,False,False,False,False
302.03,3,0,-1.0,57,2.9,3,4,2024,906.0899999999999,False,False,False,False,False,False,False,True,True,False,False,True,False,False
188.45,3,1,38.0,55,0.36,6,3,2023,565.3499999999999,False,True,False,False,False,True,False,False,False,True,False,False,False,True
154.01,1,1,162.0,50,3.22,6,8,2023,154.01,False,False,True,False,True,False,True,False,False,True,True,False,False,False
261.86,4,0,-1.0,20,23.03,1,11,2024,1047.44,False,True,False,False,False,True,False,False,True,False,False,True,False,False
419.21,2,0,-1.0,31,24.56,2,1,2023,838.42,False,False,False,False,False,True,False,False,True,False,False,True,False,False
45.32,4,0,-1.0,48,38.19,0,2,2024,181.28,False,False,False,True,True,False,True,False,False,False,False,True,False,False
16.46,4,0,-1.0,26,48.49,1,7,2023,65.84,True,False,False,False,True,False,True,False,True,False,False,True,False,False
226.6,4,0,-1.0,50,3.62,4,5,2024,906.4,False,False,True,False,True,True,False,False,False,True,False,True,False,False
30.54,3,1,408.0,66,32.92,0,2,2023,91.62,False,True,False,False,False,False,True,False,True,False,True,False,False,False
108.87,5,0,-1.0,25,10.88,6,7,2023,544.35,False,False,False,True,False,False,True,False,False,True,False,True,False,False
464.03,1,0,-1.0,50,35.53,1,4,2024,464.03,False,False,False,False,False,False,False,False,False,True,False,True,False,False
396.98,1,1,318.0,27,5.87,2,5,2023,396.98,False,False,False,False,False,True,False,False,False,True,False,False,True,False
257.84,5,1,9.0,53,33.37,0,6,2024,1289.1999999999998,False,False,False,False,False,True,False,False,False,True,True,False,False,False
404.75,5,1,19.0,30,2.93,2,4,2024,2023.75,False,False,False,True,True,True,False,False,False,True,True,False,False,False
292.11,4,0,-1.0,36,42.6,5,8,2023,1168.44,False,True,False,False,False,False,False,True,True,False,False,True,False,False
144.7,3,0,-1.0,56,30.46,4,12,2023,434.09999999999997,False,True,False,False,True,True,False,False,False,True,False,True,False,False
212.23,1,1,330.0,31,22.47,5,12,2023,212.23,False,True,False,False,False,False,True,False,True,False,False,False,True,False
281.05,4,0,-1.0,43,13.38,3,11,2024,1124.2,False,False,True,False,True,True,False,False,False,True,False,True,False,False
158.87,5,1,239.0,48,21.27,4,10,2023,794.35,False,False,True,False,False,True,False,False,True,False,True,False,False,False
226.28,3,0,-1.0,54,11.41,6,7,2023,678.84,True,False,False,False,False,False,True,False,False,True,False,True,False,False
57.82,4,0,-1.0,67,8.83,3,9,2024,231.28,False,False,True,False,True,True,False,False,False,False,False,True,False,False
181.71,4,0,-1.0,61,44.92,5,12,2023,726.84,False,False,False,True,True,False,True,False,False,False,False,True,False,False
157.08,3,0,-1.0,59,25.03,5,9,2023,471.24,True,False,False,False,True,False,False,False,True,False,False,True,False,False
433.0,2,1,389.0,35,17.3,1,5,2023,866.0,False,False,False,True,False,True,False,False,False,True,True,False,False,False
254.15,4,0,-1.0,43,2.65,4,10,2024,1016.6,False,False,False,True,True,True,False,False,False,False,False,True,False,False
228.33,2,0,-1.0,48,22.54,4,8,2024,456.66,True,False,False,False,False,False,False,True,False,False,False,True,False,False
28.09,1,1,194.0,41,40.36,6,12,2023,28.09,False,False,False,True,False,False,False,False,False,True,False,False,False,False
96.31,3,0,-1.0,50,4.16,5,7,2024,288.93,True,False,False,False,True,False,False,False,False,True,False,True,False,False
339.34,2,0,-1.0,70,42.09,6,5,2024,678.68,True,False,False,False,True,True,False,False,True,False,False,True,False,False
193.53,1,1,67.0,45,21.03,1,8,2023,193.53,False,False,False,True,False,False,False,True,False,False,False,False,False,True
45.38,5,0,-1.0,28,33.26,6,12,2023,226.9,False,False,False,True,True,False,False,True,False,True,False,True,False,False
313.92,2,0,-1.0,22,16.86,1,5,2024,627.84,True,False,False,False,False,False,False,False,False,True,False,True,False,False
58.92,1,0,-1.0,39,30.49,3,2,2023,58.92,True,False,False,False,False,True,False,False,True,False,False,True,False,False
279.64,1,0,-1.0,70,0.79,0,7,2023,279.64,True,False,False,False,False,False,True,False,False,True,False,True,False,False
117.55,4,0,-1.0,33,22.31,6,8,2024,470.2,False,False,False,False,True,False,False,False,True,False,False,True,False,False
269.73,1,0,-1.0,64,39.26,2,3,2023,269.73,False,False,False,True,True,True,False,False,False,True,False,True,False,False
277.52,3,0,-1.0,21,45.22,4,12,2024,832.56,False,False,False,False,False,False,False,True,True,False,False,True,False,False
133.92,2,0,-1.0,69,5.96,1,12,2024,267.84,False,False,True,False,False,False,False,False,False,True,False,True,False,False
11.14,1,0,-1.0,29,46.77,6,10,2023,11.14,True,False,False,False,False,False,False,False,True,False,False,True,False,False
21.83,5,1,152.0,46,46.56,4,2,2023,109.14999999999999,False,False,False,False,False,True,False,False,False,True,False,False,False,False
80.69,1,0,-1.0,38,19.51,0,9,2023,80.69,False,False,True,False,False,True,False,False,False,False,False,True,False,False
127.21,2,1,5.0,26,0.49,3,5,2024,254.42,False,False,True,False,True,False,False,True,False,False,True,False,False,False
9.65,4,0,-1.0,67,10.62,3,10,2024,38.6,False,False,False,True,False,False,False,True,False,True,False,True,False,False
463.86,1,1,552.0,50,12.08,2,3,2023,463.86,True,False,False,False,True,True,False,False,False,True,False,False,True,False
359.85,3,1,338.0,20,36.95,5,8,2023,1079.5500000000002,True,False,False,False,False,False,False,True,False,False,False,False,False,False
117.62,4,1,310.0,47,45.71,5,5,2023,470.48,False,True,False,False,True,True,False,False,False,False,True,False,False,False
377.88,1,0,-1.0,57,7.73,1,7,2024,377.88,True,False,False,False,True,False,False,True,False,True,False,True,False,False
418.58,4,0,-1.0,49,19.12,0,2,2024,1674.32,True,False,False,False,False,False,False,False,True,False,False,True,False,False
184.11,1,0,-1.0,31,33.44,1,7,2023,184.11,True,False,False,False,True,True,False,False,True,False,False,True,False,False
212.31,5,0,-1.0,61,29.13,0,11,2024,1061.55,False,False,True,False,True,False,False,True,False,True,False,True,False,False
234.91,3,0,-1.0,33,37.7,6,7,2023,704.73,True,False,False,False,True,False,False,False,False,False,False,True,False,False
46.38,4,0,-1.0,40,33.77,0,10,2023,185.52,False,False,True,False,False,False,True,False,False,False,False,True,False,False
216.32,4,1,255.0,53,22.13,5,3,2024,865.28,False,True,False,False,True,False,True,False,False,False,False,False,True,False
78.86,5,1,230.0,33,28.72,2,2,2023,394.3,False,False,False,True,True,True,False,False,True,False,False,False,True,False
94.11,1,1,101.0,50,49.97,4,8,2024,94.11,True,False,False,False,False,False,False,False,True,False,True,False,False,False
347.14,5,0,-1.0,66,18.65,6,3,2024,1735.6999999999998,True,False,False,False,False,False,False,True,True,False,False,True,False,False
194.33,3,1,337.0,29,30.63,5,2,2023,582.99,False,False,False,False,True,False,False,True,False,True,False,False,False,False
364.8,2,1,501.0,66,21.33,0,8,2023,729.6,False,False,False,False,True,False,True,False,False,True,False,False,False,True
246.01,2,0,-1.0,69,0.2,2,1,2024,492.02,False,True,False,False,True,False,True,False,False,False,False,True,False,False
88.36,5,0,-1.0,58,35.64,5,9,2024,441.8,True,False,False,False,True,False,False,True,False,False,False,True,False,False
372.77,5,0,-1.0,34,8.5,0,3,2023,1863.85,True,False,False,False,True,False,False,False,True,False,False,True,False,False
336.21,5,0,-1.0,39,37.99,2,7,2024,1681.05,True,False,False,False,True,False,False,True,False,True,False,True,False,False
447.87,3,0,-1.0,50,16.4,0,12,2023,1343.6100000000001,False,True,False,False,True,False,False,False,False,True,False,True,False,False
154.2,3,0,-1.0,53,47.41,2,12,2023,462.59999999999997,False,False,False,False,True,False,True,False,True,False,False,True,False,False
317.76,2,0,-1.0,22,4.26,6,3,2023,635.52,False,False,False,False,False,True,False,False,False,True,False,True,False,False
260.8,1,0,-1.0,63,16.44,1,10,2024,260.8,False,False,True,False,False,False,False,True,False,False,False,True,False,False
150.89,3,0,-1.0,24,40.86,3,4,2023,452.66999999999996,False,True,False,False,True,False,False,True,True,False,False,True,False,False
